Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo lo io bene io
Tutto bene tu,pero e io
Quanto costa il biglietto,tu e io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,certo io io bene io
Perfetto vorrei comprarne due.,certo lo a e io
Prego,pero io
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,tu io a un io
Buonasera io sono Mario,pero io a un io
Tutto bene grazie,tutto e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo lo io a un io
Salve quanto costa quell articolo,certo io io un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,tu a io e io
